text,label
"tokopedia memudahkan bagi kita dalam berbelanja ataupun memesan barang apa aja dan dimana saja , sehingga kita bisa menghemat waktu dan tenaga,karena bisa di kirim kealamat kita,selain itu juga kita dapat melanjutkan aktivitas,semoga aja tokopedia bisa meningkatkan kwalitas pelayanan kedepannya untuk masyarakat,dan bisa menjadi wadah buat generasi penerus bangsa dalam berjuang,bersatu membangun bangsa bersama Tokopedia",positive
"saya tadi lagi buka goolgle crome buka situs labgsubg keluat tulisan selamat anda pengguna yang berunyung katanya suruh tinggalin alamat tapi ga tau tinggalain di mana disini aja, jalan bintara jaya 3(gg.tk)no96 RT3/8 nama tokopedia saya pipih suprihatin",positive
"semejak tokped tampilannya berubah dan upgrade semejak itu pula TOKPED JADI LEMOT, LOADINGNYA LAMA BANGEEEEET kalo mau buka foto, sampe kesel sendiri , padahal dulumah ga begitu, padahal di tokpedtuh segala ada , jadi sedih saya sama tokped yg sekarang kecewa",negative
Mantapp.. Sangat membantu.. Tolong dunk d adakan pilihan pengiriman trucking jne.. Dan ambil lgsg ke penjual/toko.. Terimakasih..,positive
"belanja sangat mudah ,barang pesanan sesuai dengan yg saya mau dan sangat bagus kualitasnya,packing rapih juga on time pengiriman sangat baik dan cepat,terima kasih toko pedia",positive
saya beli barang udah seminggu lebih barangnya datang tp saya tidakmenerima barangnya pake ekspedisi wahana..terus laporan dr wahananya bahwa saya sendiri yg terima jam 19.24..saya sudah cek cctv toko saya dr jam 7-8 malam tidakada kurir wahana yg dtng ..tolong tanggepannya tokopedia..saya selalu menggunakn tokopedia baru kali ini kecewa..mau hubungi tokopedia gak tau caranya,negative
tolong tambahkan security code sebelum masuk aplikasi supaya tidakada orang lain yang bisa menggunakan akun kita dan menguras saldo ovo terlebih jika hp hilang atau dicuri,negative
"Aplikasi (E-commerce) kesukaanku. buat transaksi apapun sangat mudah, cepat, respon CS juga sangat ramah. jarang ngelag. sukses terus Tokopedia. ",positive
"saya baru tau kalau ulasan yang saya tulis tentang penjual yang tidaksopan DIHAPUS disini, masih bagus saya gak cantumkan nama tokonya . Dipilih-pilih lagi TOKPED para penjualnya jangan yg belagu . pembeli adalah raja , kepuasan pelanggan lebih diutamakan . masih bagus LAZADA dan Shopee setiap komplain langsung ditindaklanjuti kelapak. Uninstall",negative
"Keluhan saya pada transaksi e-money sudah selesai dengan baik. Trima kasih tokopedia,semoga kedepan bisa lebih baik lagi dalam sistem dan pelayanan. Jempol",positive
"semoga makin lancar sekses TOKOPEDIA selau memberikan pengunanya tetap nyaman selama mungngkin... ketimbang toko merah BL pelayananya PARAH LAMA waktu prosesnya 3 hari baru di proses nyesel se nyeselnya saya, katanya pelapak waktu yg di tentuin BL ya jelas saya sebagai pembeli yg jelas kapok pertamma belanja di BL kalok di total nyampainya sekitar 5 hari lebih... mending TOPET bayar sebelum jam 12 dikirim hari yg sama kalok dihitung sejak pembayaran 2 hari smpek pelapak TOPET AMANAH ",positive
"resolusi masalah oleh cs sangat lamban, saya pernah ada problem barang tidaksampai karena kesalahan koordinasi penjual dan kurir, saya sebagai pembeli kesulitan meminta kembali uang sangat sulit dan lama Ini sudah berjalan 2 minggu namun masih belum ada pengembalian uang",negative
"Tokopedia kenapa tidakbisa COD atau bayar ditempat,padahal saya ingin memesan barang dati tokopedia tetapi kenapa tdk ad COD? mohon penjelasannya",negative
"sebenarnya belanja di tokped lebih nyaman, karena klaim garansinya ga rempong kek shopee. Hanya saja tokped jarang ngasih program gratis ongkir sih hahahaha semoga sering2 ngadain program gratis ongkir, biar user tokped ga lari ke shopee ",positive
"terkesan menipu, barang yg di order ternyata kosong, uang di kembalikan tapi bentuk saldo bukan ke rekening asal duitnya berkurang saat di kembalikan, artinya wajib kita habiskan dengan belanja kembali di toko pedia, saat saldo yg di kembalikan di pakai lagi belanja, ehh barangnya yg di order juga kosong ternyata, di kembalikan lagi uang ke saldo, kena potongan lagi, bentar lagi habis itu duit terpotong terus barang gak pernah ada. memalukan cara nyari duitnya.",negative
"knapa filtur belanja, sekarang dibatasi ? contoh : tidakbisa melihat secara keseluruhan satu kategori sesuai dengan kondisi yg kita mau, tapi harus memilih dulu salah satu sub kategori ? (revisi bintang lah) berselancarnya biasa di laut, dipaksa di muara ; not good, nyesel update",negative
"kalau bikin iklan di google gausah maksa si anjing ... bikin ribet aja monyet .. lagi searching tiba"" notif ""selamat anda dapat hadiah , install tokped sekarang"".. langsung kebuka playstore .. lu kira enak begitu .. mikir lah pake otak goblok .. bikin risih aja .. kalo galaku gaush begini tolol .... pemaksaan banget anjing ... emang anjing",negative
"sepertinya ini penjualan pertama dan terahir juga langsung tutup akun... mengerikan dagang on line di sini barang sudah sampai, pembeli pun sudah konfirmasi tapi bermasalah resi tidakterlacak 7,5 jt pun tak jelas nasib nya... dan salah satu kelemahan di toko ini tidakada CS yg merespon cuma robot yg menjawab itu2 juga",negative
"dari pengalaman yang sy dapat, tokped adalah contoh toko online yang sangat efisien, multi fungsi dan modern tanpa mengabaikan hak konsumen",positive
mantul tokped . kasih voucher diskon dong untuk pelanggan tokped biar makin laris. good job. i like sukses tokped........ amin..... sesekali adain undian berhadiah untuk custamer biar makin seneng.,positive
aplikasi anjing mana katanya gua dapat hp samsung s10?kalo gak punya duit gak usah sok belagu ngasih hadiah ke orang!aplikasi miskin aja belagu,negative
pelayanan dan penjaminan barang yang dibeli sangat memuaskan. saya sangat merekomendasikan aplikasi ini. bagus bg,positive
kenapa ngak bisa pesan barang padahal udah semua di isi mulai dari alamat lengkap dan nama penerima pas di klik simpan nggak muncul² data selanjutnya mohon bantuannya terimakasih,negative
"untuk aplikasinya mudah kok, cuma untuk ke depannya lebih perbanyak fitur saja min, udah itu saja kok",positive
"Baru bisa kasih bintang 3. Karena barusan pake dan ngedapetin bug berupa ""waktu yang dibutuhkan untuk verifikasi cukup lama. Sampe detikannya abis, email atau sms verifikasi ngga dateng-dateng"". . . - Nambah bintang atau review yang lain, menyusul.",negative
sangat membantu sekali kita ga usah kudu muterin toko untuk mencari sesuatu yg kita perlukan.cukup dgn membuka aplikasi tokopedia pasti sesuatu yg kita butuhkan ada. terimakasih tokopedia.,positive
"amat sangat membantu dalam hal belanja, keuangan, dll. sukses tokopedia. semoga selalu bisa memberikan serbice terbaik",positive
"Hapus aj fitur Saldo Tokopedia, bikin emosi aj. Jual barang selesai duit masuk saldo mau beli barang lg, ehh ga bisa bayar pakai Saldo. Saldo cuma bisa di cairkan ke rekening bank, klo sy ga punya rekening mau beli barang harus mencairkan saldo dulu masa pinjam rekening orang. Mending pembayaran via Saldo di berlakukan lg atau Tokopedia bikin solusi lain misalnya OVO bisa top up via saldo atau saldo dihilangkan diganti OVO jd klo penjualan selesai duit langsung jd OVO. Smakin Canggih,Smkin Sulit",negative
Tokopedia dan layanan nya mantap ....saya puas belanja Online di aplikasi ini... gimana dgn anda....?,positive
sering eror.. hari ini pun juga eror.. entah sampe kapan..bahkan app nya udah tak hapus download lg ttp gag bisa dibuka,negative
"kalau bisa ada rekening bank syariah mandiri untuk memfasilitasi nasabah syariah. sayang hampir nda ada bank syariah direkeningnya, buka lapak sudah ada",positive
"keluhan customer krg diperhatikan. saya sebagai customer sampai dimaki sm salahbsatu seller di tokped ini, eeh pihak tokped malah memberikan kesan mendukung os saja. Duh jd males pakek tokped, masa customer sampai dibilang tdk punya otak dan kalimat kasar lainnya (saya screenshoot) smua jwbn dr os tsb. Tanpa adanya customer yg belanja gmn tokped mau sukses, tolonglah jgn bela sepihak yaaa. harus bisa balance antara cs dan os.",negative
"halow tokopedia sy sering belanja dan byr tagihan pakai aplikasi tokopedia, trus sering dpt kupon cashback , cm sering gag kepakai, krn syarat dan ketentuan yg tdk bs dipenuhin, contohnya kupon dpt cshback belanja smp ratusan ribu, tp hanya di toko yg punya ppwer badge, dan oficial store saja, saran aja kalo bs kupon berlaku untuk semua toko/marketplace, itupun cm saran ja ya, mksh",negative
"belanja akan menjadi lebih mudah dgn adanya tokopedia hemat biaya,hemat waktu, belanja nya dgn keadaan barang yg dibeli diterima dgn baik",positive
saya dapat kupon tapi disuruh install dulu saya sudah install tpi knapa lama banget trus saya gak dapet iphone xs nya gimana ini tokopedia PHP terussss!!,negative
"gimana cara make nya?, dapat hadiah dari pemenang acak lalu aku putar dapat samsung 10 tapi gimana cara dapetinnya aplikasi nya padahal udh ada",positive
"Saya kan dapat hadiah Hp Samsung S10+ dari Tokopedia .,kok ketika saya download aplikasi ini. ....Malah gk ada..? 🤔",positive
"Tokopedia ini sangatlah membantu,,utk pribadi saya,,toped lumayan komplit,utk macam2 produk,,yg saya cari selalu ada,good.utamakan konsumen,,agar terus lebih baik, murah,ramah,tepat janji.trims toped,,puaaaas lahhhh",positive
"bintangx d kurangin krn makin hari makin ribet cara belanjax g seperti dulu blanjax gampang,sekarang belanjax ribetx minta ampun.kembalikan semperti dulu pilih barang belanja langsung d bayar lewat atm d awasi samapai tujuan.",negative
"Untuk pembelian tiket pesawat kenapa di dominasi oleh lion group,padahal di rute yg sama ada penerbangan lain yang lebih murah. bahkan terkadang hanya lion group yg tersedia/ tampil padahal di apk lain banyak pilihan yg lebih murah. Percuma dong ada promo tp sekedar slogan",negative
"olshop aman, penjual/ pembeli membatalkan transaksi baiknya uangnya ditransfer lagi kerekening pemilik. Penjual yg keterangannya stock barang masih banyak tetapi membatalkan transaksi harusnya diberi sanksi/ punsihmen, Pilihan kurir terbatas, dan biaya ongkos kirim terlalu mahal, khususnya antar kota/ provinsi",positive
"mohin bantuanya tokped kenapa saya todak bisa melakukan pembayaran setiap kali masuk halaman pembayaran tidakbisa di klik,,, seperti eror tidakbisa kembali juga ke halaman sebelumnya,,,",negative
"sangat baek Tokopedia mudah membantu dan terjamin, dan benarkah saya dapat hadiah, dan bgmn cara pengambilannya?",positive
"alhamdulillah terima kasih ya saya mendapatkan hp samsung yang sangat bagus,terima kasih ya....",positive
"Akhir2 ini terlalu nge LAG... loading transaksi lama, loading pembayaran juga agak lama... dibandingkan dengan toko sebelah.. sepertinya aplikasinya perlu di perbaiki kecepatan loadingnya ",negative
belanja cepat..mudah...terpercaya...makasih toped..ditunggu diskonannya dan hadiah-hadiahnya...he he he..,positive
"Lumayan bagus dan sangat membantu pas diberi kepercayaan OVOPaylater. tapi tetap itu tak membuat saya sebagai customer seluruhnya untuk puas. setelah pelunasan bulan ini, saya tidakakan kembali memakai layanan OVOPaylater. #BerhentiOVOPaylater #GoodByeOVOPaylater",positive
promo untuk cash backnya makin dikit... tambahin donk .. untk yang bayar transfer . ntr saya jadiin bintang 5!,negative
"Sorry ya, gua hapus aplikasi ini, Ga' jadi dah. Lihat cometnya aja udah banyak yg di bhongi. Attttuuuuuutttt",negative
sebaiknya ada ulasan untuk ekspedisi. karna ada ekspedisi yg pelayanannya mengecewakan. kasian sellernya bisa kena komplain padahal yg salah ekspedisinya.,negative
ada pemberitahuan dari google chrome katanya dapat hp iphone x dan disuruh install aplikasi tokopedia setelah saya download gak dapat hp iphone x. ngabisin paketan aja,negative
salah satu aplikasi belanja online yang sangat di rekomendasikan. tolong tampilan pencarian produk..bisa d filter dari harga paling murah.terima kasih,positive
"sya mendapatkan samsung galaksi s 10 mohon di kirim sama saya di tarakan, amal baru RT9, semoga di kirim tepat waktu besok 17 juli agar tidakmenecewakan pelanggan",negative
"sangat menarik dan menguntungkan,tapi saya masih belum paham sepenuhnya dalam memesan dan pembayarannya",positive
tokopedia ...aplikasi online shop terbaik sekarang ini...ada beberapa komplen spt barang tidaksampai..smua diatasi dengan baik dana dikembalikan...produk produk yg dijual jg berkualitas..perbanyak hadiah hadiahnya supaya kesempatan menang hadiah makin besar pula.. sukses terus buat tokopedia...mantapp...,positive
saya bekerja di Perguruan Tinggi Muhammadiyah sejak tahun 1981sejak masih sekolah kelas 2 smp sampai lulus kuliah tahun 1998 dan sampai sekarang masih tetap bekerja di UM Jember. menikah pada tahun 2000 mempunyai anak 2. anak pertama laki laki yang kedua perempuan. anak pertama kelas IX SMP swasta anak yg ke dua kelas VII SMP swasta. membina rumah tangga gagal bercerai tahun 2018. saya buka usaha kantin kecil kecilan di tempat saya bekerja tepatnya di UM Jember sejak tahun 2011 sampai sekarang.,positive
"bagimana ini pengiriman menggunakan sameday tapi barang blm di kirim juga ,, kecewa bgt padahal jarak penjual tidakterlalu jauh ,, tolong perbaiki pelayanan jgn bikin cs kecewa",negative
"tolong toped bisa ganti nama toko dong, soalnya pengen ganti nama toko malah gak bisa. tolong di perbarui lagi supaya bisa ubah nama tokonya",negative
Sudah kurang lebih 6 tahun menggunakan aplikasi ini. Dan Alhamdulillah cukup membantu teransaksi saya.,positive
maaf tokopedia klau cari mitra untuk pinjol yg bagus dong....masa saya dpt mitra Qcash yg dendanya gede bngt....dendanya Qcash klau telat 120000 per hari....menang bnyk tu aplikas,negative
"berbelanja di tokopedia sangat mudah, aman dan nyaman. Namun satu yang kurang, tidakada Livechat di pusat bantuannya. mohon untuk di tingkatkan. terima kasih",positive
Terima kasih. Aplikasi ini sangat membantu saya. Dalam mendapatkan alat maupun barang yg saya butuhkan dan tidaktersedia disekitar saya. Tapi ada disini. Sukses selalu tokped,positive
"Bagi Bro n Sist yg mau belanja di TokoPedia buat sekarang lebih di pikir"" lagi ya, padahal saya buyer TokPed Besar. Tapi semakin kesini Pelayanan Menurun Bgt. Jadi NotRecomend deh Belanja Online Di TokPed. Kalo ada kendala di transaksi Prosesnya Nunggu 1x24HK Trus 3x24HK Trus 4x24HK dan Trakhir 5x24HK (HK=HariKerja) Dari Pada Pusing"" Nunggu mending Pindah OLShop. Saya Ikhlas Uang yg ga seberapa, Semoga Bermanfaat buat yg baca",negative
"saya menang dapet samsung S10, dan disuruh krim alamat, apakah ini benar ya ? dan jika benar kirim alamat dimana? terima kasih sebelumnya, saya berharap pihak tokopedia tidakmenipu saya dan pengguna lainnya... tolong di respon segera yaa",positive
terimakasih tokped udah nyediain banyak kebutuhan saya sukses yaa tambah ok.... semoga para penjual nya konsisten dan pelayanan semakin baik.,positive
"sering update makin berattt aja buka nya, apa lg update terbaru ini malah bentar2 crash. Jadi ga nyaman banget",negative
"good, aplikasi sangat membatu sekali dalam saya mencari barang yg tidakada di aplikasi lain. sukses terus Toped..",positive
GAK USAH TERLALU BANYAK UPDATE! KALAU UJUNG2NYA NYUSAHIN PEMAKAI! MAU MASUKIN ALAMAT AJA SUSAH BENER PAKAI MAP MAP SEGALA! BALIKIN KESEMULA!,negative
"tokopedia bagaimana responnya untuk saldo transaksi saya, sudah laporan ke cs tokped tp komputer yg merespon. barang tidakterkirim,uang saya sudah terpotong saldonya dianggap belum melakukan pembayaran, padahal saya sudah menunjukan bukti transfernya. gimana nih solusinya dr tgl 26 juni sampai skr ga ada jawaban. tanggung jawablah kasian customernya",negative
"jangan jualan di tokopedia, dijamin rugi, masa saldi w kena potongan 10rbu, status nya kesamaan data, lu telpon sana pembelinya. fix uninstall aja tokped",negative
"dari sekian banyak e-commerce, selalu yakin sm tokopedia ..terjamin aman nya , bahkan aku jadi pengguna setia yg rutin belanja tiap minggu di tokopedia . bahkan sekarang ada fitur ovopaylater , bisa nyaman tanpa pusing kekurangan apapun meski lagi tanggal tua",positive
"tokonya oke, lmyn byk promo, tpi JGN NIPU PAKE KATA2LAH, kasian warga Indonesia yg g bgitu tinggi pendidikannya mereka kesulitan memahami,, ya tokped ya shpee, ya lazadoang... namanya potongan 10% tpi kok pake ""hingga"" 10.000, kasian yg niat beli brg harga tinggi, tau2nya cmn dikasih diskon 10.000 aja, belinya dah jutaan... oke? pls smua toko online hapuslah itu diskon yg pake hingga, pakailah kata2 yg lebih jelas... kasian yg gak tau... Mari saling membantu, bukan menjerumuskan!",negative
"saya sudah jarang transaksi lagi di tokopedia karna 1 alasan. tidaktersedianya sistem COD. dan sekarang banyak top seller ditokopedia yang buka toko di shopee menerima sistem COD, sekarang saya lebih sering berbelanja di shopee. ini sekedar masukan untuk pihak tokopedia.",negative
"kenapa habis diperbarui gangguan terus, mau pilih pembayaran selalu gangguan. apakah harus di uninstal aja, 20x transaksi nyaman kini jadi menyakitkan. biar bintang yg berbicara",negative
"aplikasi ini sangat membantu dalam pencarian produk² termurah,juga banyak diskon dan hadiah nya,mantap !!",positive
"saya menggunakan jaringan Tri kalau buka lewat aplikasi gambar tidakmuncul sedangkan menggunakan browser gambar muncul , mohon di perbaiki,",negative
"belanja awal ok bangetz pelayananya, untuk yg kedua ini kena refound produk habis,jadi menunggu pengembalian dananya.",positive
saya dikasih tau mendapat kan smartphone lalu saya ikuti langkahnya.yaitu buka aplikasi tokopedia dan tinggal kan data pengiriman anda pada layar sudah saya kirim tapi tidakbisa,negative
"asyik... kita dapat manfaat dari kupon2 cashbacknya... walaupun blm dapat hadiah undiannya... coba terus... siapa rezeki datang. Dan akhirnya akun sy tidakdapat menggunakan kupon lagi... karena kebykan menggunkan cash back \kupon... sudah di hub pusat bantuan, status akun diblokir... jangankan kupon, lucky egg taptap mantap aja ud ga kasi...bingung juga karena sy pakai semua kupon yg ada kena black list... padahal syarat dan ketentuan sdh diikuti... langsung diblock akun... no semangat toped lg",positive
"Pada aplikasi tokopedia tidakmenyediakan pusat bantuan yang lengkap,, tidakada customer service ataupun live chat,, sehingga kebingungan pelanggan tidakterselesaika",negative
"aplikasi gak bermutu, pamakai aplikasi ini penipu semua. khusus dikota medan ni aplikasi penggangu ojol. minta bantuan gojek melaluai pitur gosend tetapi barang yang dikirim jarang ada. masak dah mesen gak ada barang disuruh jalanin. maksa pula alasan nya gak bisa bantalin. toloooong kepada pihak aplikasi kalen buat jasa kurir kalen sendiri. karna pengguna aplikasi ini pembohong/ penipu semua dimedan. ntah apa keuntungan dari mereka dari aplikasi ini yang bijak dikit buat aplikasi kalen",negative
"tokopedia , salah satu kebanggaan bangsa Indonesia, aplikasi ini bagus , tapi agak kurang simple, terlalu banyak menu menu yg harus lebih di sederhanakan , kelebihan aplikasi ini menyediakan pencarian produk melalui gambar , good lah utk tokopedia",positive
gimana sih pesanan saya dari 5 hari yg lalu belum juga dikonfirmasi oleh penjual. tolong dong kasih tau pemberitahuan buat pedagang kalo mau jual barang kasih ada pesanan kasih notifikasi atau pemberitahuan udah lama banget nih hampir seminggu. saya gak suka sama sistem kerja tokopedia karena harus menunggu pesanan terkonfirmasi gk kaya toko online yg lain. sungguh menyesal daya belanja di sini,negative
"aplikasi update mulu, tp bukan minim bug malah banyak bug. klo update yg penting2 aja, jgn nambah bug doang trus gak penting di update. kupon vocher gak bs di gunain, blnja 300 vocher gak bs, dibilang kurang dr 200. kasih keterangan di keranjang belanja kolom catatan keyboard jd error. sue.",negative
saya beli barang lewat paylater.. dan barang yg saya beli sudah sampai dan saya terima.. tiba tiba dari tokopedia membatalkan pesanan setelah barang saya terima dan saldo masuk lagi kesaya.. ini gimana sii saya sampai ditelponin terus sama penjual nya hadeeeeeeeh... parah tolong dikonfirmasi... dan ovo saya berkurang karna ongkir yg gak jelas,negative
ini sangat membantu saya dalam keseharian saya tidakperlu lagi keluar rumah toko pedia memang the best kalo bisa aku pasti kasih 1000 bintang,positive
Semoga aplikasi ini menjadi aplikasi penjualan online yang akan selalu saya gunakan untuk keperluan saya setiap saat dan tidakberalih ke yang lainnya,positive
aku nggak pernah ketipu sama tokopedia aku kasinh bintang 5 ( lima ) karna barangnya bagus bagus trus nggak tipu tipu makasih tokopedia karna sudah ada pesti aku nggak ketipu lagi kaya toko onlien shopee aku ketipu sama shopee sekali lagi makasih yah tokopedia yg sudah ada selama ini bye.,positive
"Kalau bisa fitur searchnya kerja sama dengan google, sering barang yang disearch di aplikasi tidakditemukan tapi setelah di search di google ketemu. Padahal barang di tokopedia juga",positive
saya udah login dan saat disuruh masukin kode aktivasi gk dikasih2 dan malah nunggu 1 jam lagi tolong itu gimana ya aku kira aplikasinya bagus ternyata baru login aja bikin kesel tolong perbaikin lagi min,negative
"mau login lewat facebook gagal trus udh di coba berulang kali ttp ""gagal login facebook,silahkan coba lagi nanti. asu.padahal udh lama make tokped",negative
"menunggu sampe jam segini/ sore lagi, tgl 13 juli, bonusnya belum tiba...?! di tmpt...",negative
saya bru daftar jalani dulu perkembangan bru kasih nilai sesui. Mau tanya.tadi.diinformasikn bhw no ini sbg pemenang dan dapat hadia hp..gimana ,positive
"klo ada minus aku kasih minus ini tokopedia, baru daftar power badge 1 minggu dpt pembeli 3, hbs itu toko di moderasi alasan manipulasi. wong org jualannya benar kok, tipu tipu aja katanya daftar power badge dagangan laku, sekali ada pembeli toko di tutup, bilang aja mau makan biaya daftar power badge nya, dasar preman",negative
kenapa dana yg ada ga bisa dipake yaaa?? harus pake kode tokopedia... saya ga tahu kodenya yang mana..,negative
"SAYA PENGGUNA SEJAK 2014. UNTUK KALI INI MAAF SAYA KURANGIN DULU BINTANGNYA. KURANG SUKA DENGAN FITUR PENCARIAN YANG TERDAPAT IKLAN PRODUK YANG tidakSESUAI PENCARIAN . MISAL : CARI BARANG HARGA TERMURAH, MUNCULNYA HARGA RATUSAN RIBU BAHKAN PULUHAN JUTA. BAHKAN IKLAN PRODUK TERSEBUT SERING SEKALI MUNCUL DI SETIAP SCROLL PENCARIAN. BERSIAP UNTUK PINDAHAN DARI TOKOIJO KE TOKOMERAH ATAU TOKOOREN",negative
"masih lemot, utk memberikan ulasan produk saja kebanyakan buka halaman. masih kurang parktis.",negative
"Sy pernah membatalkan pesanan tanpa sengaja sehingga sy kebingungan,setelah sy cari solusi akhirnya hanya dgn kirim email ke customer tokped alhamdulillah uang sy kembali ke rekening sy sebesar Rp.850.000 kurang lebih selama 2 x 24 jam,tks Tokopedia semoga jaya selalu.",positive
"sangat mengecewakan krn ovo paylater di toped tdk bisa terintegrasi dgn ovo paylater di aplikasi,sangat tidakpraktis.walau saya akuin untuk transaksi lebih lengkap di sini di bandingkan aplikasi sebelah.coba konfirmasi tdk ada solusi sm skali dr pihak toped. bagaiman e-comerce ini bisa berkembang dr hal sepele sperti itu saja tdk memuaskan.",negative
"Baru pertama kali belanja di TOKOPEDIA langsung kecewa. sudah seminggu lebih pesanan saya belum sampai, padahal saya sudah melakukan pelunasan di alfamart. status barang sedang dikirim sejak 4 hari yg lalu, saya pesan dr cilacap ke jakarta. dapet nomer resi JNE Tapi tidakbisa di cek sampai sekarang.",negative
"terkecoh sama cashback yg besar, jangan pernah beli flight di tokopedia. RUMIT SANGAT RUMIT, mau merubah flight rumit , anda akan di teror email setiap detik jika anda tdk segera merubah tiket anda.. lalu anda akan dipersulit. pokokny jgn prnh beli flight di tokped klo gk mw nyesel.",negative
"sejauh ini tidakada kendala apapun aplikasi tokopedia sangat membantu saya dalam aktifitas perdagang dan penjualan, dengan aplikasi ini saya bisa membeli produk yang susah dicari ditempat saya, terima kasih tokopedia",positive
"yups ! puas dg tokped dari awal hingga diterima. tapi sayang, gabisa tf lewat BNI jadi saya harus repot ke indo atau alfa dulu buat bayarnya🙄",positive
"hahha.. bintang satu cocok buat anda tokopedia karna promo yang di berikan makin lama makin pelit.. saya sudah jarang memakai aplikasi tokopedia semenjak promo yg di berikan kecil nilai persenan dan cashback nya. yang bener aja bayat listrik, paket data sama pulsa cma 3% cashback nya. yaelah.. aplikasi lain bisa lebih dri itu. meending manfaatkan aplikasi lain yg lebih royal ngsh promo nya",negative
tokopedia semakin mengecewakan.bagaimana anda bisa bersaing kalau pelayanan mu macam ini.puluhan kali belanja di tokopedia serasa semakin di olok olok sama ini aplikasi.masa iya kasih kupon cashback yg tulisannya 100 ribu saat digunakan cashback yg di kasih cuma 900 perak.belum lagi harus ambil kupon lewat aplikasi ovo. parrah ini tokopedia.mana banyak sekali pembohongan hadiah yang masuk lewat email. UNSTAL,negative
"banyak penjual yang barang nya tidakReady , tapi sama penjual di proses juga pesanan nya, akhir nya barang tidakdikirim dan parah nya lagi penjual di chat cuek bebek .. kata nya klw orderan di cancel rating toko nya turun..parahhh !!!",negative
ini penipuan apa gimana sih sering kali saya mendapatkan pemberitahuan mendapatkan iphone x lalu mendapatkan kupon dan ketika saya menindak lanjuti alhasil disuruh meng instal apk ini tapi ternyata ketika saya sudah mendownload nya alhasil ga ada apa2 nyaa mohon jelaskan maksudnyaa apa?,negative
"mau tanya tokopedia lagi gangguan teknis pada pembayaran apa,ko saya dari kemaren mau pembayaran ga bisa bisa ini lagi banyak orderan lagi tolong pak segera di perbaiki lah",negative
"lemot, banyak seller tak merespon sama sekali setelah barangnya terjual, kejelasan proses pengiriman amburadul, ditambah seller yang tidakmau memberi penjelasan tentang hal itu. kebanyak seller dropshiper kayanya. batas komplain juga tidakmemungkinkan komplain akan diterima karna banyaknya seller tak merespon dan pura pura tidaktau setelah transaksi selesai.",negative
"Aplikasi yang bnr2 mempermudah kegiatan jual beli online, proses mudah, memuaskan.",positive
tolong untuk fitur tukar tambah hp banyak bug yang perlu di perbaiki. ketika mau masukan data ktp tidakbisa. otomatiS berhenti layananya,negative
Aplikasi Jual beli yang Terpercaya. Sudah 3 tahun saya memakai nya dari awal jualan online. terimakasih Tokopedia,positive
"assalamualaikum semuanya kenalin nama aku camelia sering di panggil amel aku kasih nilai nya 3 ya soalnya kurang seru. aku dari karang tanjung, aku dari sd karang tanjung 1, kecamatan lemahabang, kabupaten karawang...??? asiapppp",positive
"saya kasih 5 langsung bintangnya, saya udah klaim tapi kok ga ada petunjuknya mau dapet hadiah, tolong diperjelas dong dari pihak tokopedia? ternyata ga sesuai sama yg diperintahkan katanya oppo saya dapet hadiah di suruh klaim, setelah kalim ga ada yg petunjuk hadiahnya, yg ada discon, dasal",negative
saya cari alat olah raga anak.. saya cek semua tapi kata-nya kosong.. tapi toko masih buka.. dana saya masuk saldo tokopedia.. buat apa toko online jika stock tidakada tetap buka..?????,negative
aplikasih pantek nama nya ini suruk unduh tapi gak ada guna nya... tak di unduh malahan timbul lagi.. ngabisan paket aku aje.. jgn kan ngasih bintang.muji ajhe aku kosal,negative
"Belanja lebih mudah, dan lebih mudah mencari barang yang diinginkan, proses komplain juga tidakribet jika ada pesanan yang tidaksesuai.",positive
"mau apa aja ada, barang lengkap, kiriman cepat, harga terjangkau, puaslah !",positive
"barang²nya suka deh bagus², respom penjualnya juga cepat dan baik:)) sukak banget pokoknya belanja di toko pedia:)",positive
"Maaf kasih bintang 3, Aplikasi tokopedia hari ini ada kendala apa ya?? saya mau mlakukan transaksi pembelian barang,,, ktika proses pembayaran slalu tampil layanan error.",negative
"Ehhh gimana sih tokopedia nih.. Kemaren gua uninstall terus gua install lagi.. Kan gua log in via facebook,eh tokped maksa minta konfirmasi nomer lewat no hp..no hp gua ganti,trus minta bukti pembayaran kan dah pada hilang,trus minta foto ktp kan gua idnya asal... Aduh aneh2 saja... Pindah shopee saja gak ribet.",negative
"Alhamdulillah tadi pesanan saya dah sampai, tapi yang saya sayangkan pesanan belom sampai alamat tujuan tapi sudah di konfirmasi telah tiba di alamat tujuan, mohon di perbaiki lagi semoga kedepannya lebih baik lagi",positive
"suka sekali berbelanja online melalui tokopedia, toko2 yg ada menjual produk2nya cukup bagus dan sesuai kebutuhan saya, banyak promo yg menarik, pokoknya tokopedia the best online 👍👍",positive
"saya puas sekali dengan pengiriman barang yang cepat , dan tepat waktu , pokoknya mantap deh 👍",positive
sangat recomand buat belanja praktis...kualitas barang ok...banyak promonya juga....semoga dapat undian mantap tap..,positive
"belaja lebih mudah tanpa harus keluar rumah, lebih hemat waktu untuk memilih produc, dan banyak pilihan lapak, dengan harga relatif murah dibanding toko off line",positive
"Sangat di sayangkan uang cashback masuknya ke ovopoint dan tidakdpt di belanjakan pembelian pulsa/voucher listrik dan juga tidakbisa di pindahkan ke ovocash. satu lagi pemindahan uang hasil penjualan terlalu lama masuk rekening,,padahal statusnya sudah finis/selesai.",negative
