text,label
"kecewa saya, metode pembayaran tidak seperti dulu yg bisa menggunakan saldo tokopedia tapi sekarang harus menggunakan OVO yg transaksi nya ribet (pilihannya hanya satu)",negative
"pelapaknya kocak, tanya tokonya dimana gak ada mau ngaku macam bisnis psikotropika aja gak ada yg jujur. PEMBELI itu raja, butuh TRANSPARASI bukan HOAX barangnya diacak� trus kirim ulang lagi",negative
"tolong toko pedia jangan ganggu bruser saya, orang lgi asik brosing malah di suruh nginstal aplikasi toko pedia ntar kalo udh instal dapat hp samsung s10 jangan bohong luuu... lu pikir gwe mudah di bohongii soriii yaaa jangan buat orang emosi thankss",negative
"Tokopedia ini sangatlah membantu,,utk pribadi saya,,toped lumayan komplit,utk macam2 produk,,yg saya cari selalu ada,good.utamakan konsumen,,agar terus lebih baik, murah,ramah,tepat janji.trims toped,,puaaaas lahhhh",positive
"sgt beragam produk yg dijual di toped & sy pengguna toped sgt lama, namun akhir2 ini toped kurang memperhatikan sistem pengiriman dr kurir. sy mmbeli produk dr surabaya & rumah sy di gresik, 2 kota itu sgt dekat. sy transaksi dr tgl 1. tgl 2 pembeli konfirmasi & mengirim barang. kurir yg saya pilih JNE YES (yakin esok sampai) sy rela membayar lebih asal produknya bisa sampai kurang dr sehari. kenyataannya produk sy terima 3 hr. namun anehnya tracking di toped berubah, sy terima tgl 4 pdhl tgl 5",negative
"Kenapa nih tokopedia, baru di install minta update, sudah di update, minta update lagi. kenapa? updatenya pun lama pas sedang menginstal setelah 100%",negative
"flash sale pada jam tertentu itu real atau gimmick?? tiap ikut flash sale, meskipun waktunya masih banyak, selalu mentok di pembayaran. begitu masuk metode pembayaran, aplikasi tidak bisa diapa-apain lagi.. hingga waktu flash sale habis..",negative
"sangat membantu untuk para konsumen yg sngat membutuhkan barang2 yg diperlukan, jadi ga ribet keluar rumah terimakasih tokopedia nih aplikasi recommended banget buat kalian cepat di download ga bakal nyesel dah??",positive
admin .. bisa di bantu .. sya mau narik saldo saya ..cuma kata sandinya gk bisa . .ganti kata sandi juga belum ada proses dri gmail ..tolong bantuanya,positive
"wah, kenapa sekarang kode promo TOPED, DGTOPED, BPJSPASTI, PLNPASTI udah ngga ada lagi? promo point ditukar cashback utk produj digital pun juga sudah tidak ada. ada apa nih? wah saya udah belasan bulan pake app ini kok baru bulan ini mengecewakan, yah..",negative
kenapa ya uda d upgrade tetep aja g bisa tarik dana..padahal sandi uda bener..kok dbilangnya salah trs ada masalah..tolong dong gimana ya...solusinya...,negative
"saya beli box gabus styrofoam melalui tokopedia 2 buah, bayar rp209 rb kata nya di batal kan oleh tokopedia, kemudian bagaimana dengan uang saya yang sdh sy bayarkan.",negative
"terima kasih,,,11 Juli 2019 anda terpilih sebagai pemenang acak kami. mohon kiranya agar segala penipuan dari pihak yg tidak bertanggung jawab segera ter atasi",negative
"belanja sangat mudah ,barang pesanan sesuai dengan yg saya mau dan sangat bagus kualitasnya,packing rapih juga on time pengiriman sangat baik dan cepat,terima kasih toko pedia",positive
kenapa ini tokopedia gak bisa di buka katanya kesalahan pada jaringan..padahal jaringan setabil..apk saya udah d perbaharui tapi gak bisa d buka/d pake...saya pake dua toko online yg satunya lancar jaya bisa d buka..tapi tokopedia gal bisa d buka/pake,negative
"Belanja lebih mudah, dan lebih mudah mencari barang yang diinginkan, proses komplain juga tidak ribet jika ada pesanan yang tidak sesuai.",positive
kenapa sih sekarang Tokopedia sering gak jelas padahal dari dulu udah pake Tokopedia semakin di upgrade semakin gk jelas kadang barang yg kita cari tidak di temukan jadi kecewa sebagai konsumen aktif di Tokopedia !!,negative
"ada lapak yang suka meengalihkan alamat pengiriman saat paket sudah dikirimkan, dengan alasan alamat penerima sudah pindah. dan punya feedback palsu rating bintang 5 akun yang sama berulang-ulang sampai puluhan nama sama",negative
"Terbaik lah, ini sama jd id. Ga nelpon-nelpon macem sebelah. ga terlalu over juga promosinya jadi semua dapet dan ga bermasalah dan ga susah buat cairin duitnya kalo ga jadi. ga macem naikin harga cuma buat gratis ongkir misal macem s.",positive
"tolong tokopedia, saya tidak bisa klik barang yang ingin dibeli, otomatis langsung keluar aplikasi. sudah saya coba uninstal dan instal aplikasi kembali tetapi tetap sama saja hasilnya. sudah mencoba mengirim keluhan di tkp report yang di anjurkan, tetapi tidak dapat terkirim dan dibilang nama akun serta email saya tertolak. link bantuan yang di dalam aplikasi tokped juga tidak bisa dilakukan pencarian. sudah putus harap saya kalau tidak segera ada solusinya.",negative
Mohon untuk batas proses lebih cepat untuk penjual. Karena sering kali penjual mengirimkan di hari berikutnya pengiriman dan tidak sesuai kesepakatan awal di hari yang sama.,negative
"thanks dana saya tarikan dari reksadana sudah berhasil saya tarik, mohon diperbaiki sistem nya dalam penarikan saldo. agar tidak ada masalah lagi dan menimbulkan kekhawatiran user.",positive
"sekarang saya puas dengan pelayanan TOKO PEDIA pelayanan sangat ramah,, respon cepat. dan juga jujur. I- LOVE- YOU + TOKO PEDIA. saya kasih bintang full.. biar lebih keren. trimakasih TOPED.",positive
"Beli di tokped siang transaksi sudah dibayar lewat link, nunggu konfirmasi nah pas sekarang dicek ga ada transaksi transaksi sama sekali kemana hilangnya? Pengen komplain ga bisa kan ga ada transaksi nya padahal siang ada jadi gimana masa iya hangus uangnya",negative
"nyesel banget nyobain beli pulsa di tokped mubadzir. statusnya menunggu konfirmasi operator terus, disuruh nunggu 1x24 jam, emang pake jasa ekspedisi kirim pulsanya, gak bisa diandelin banget, ujung�nya beli ditempat lain yg lebih cepat.",negative
"Sangat membantu, paling tidak untuk membantu perbandingan harga, serta mempelajari quality barang yang diminati. Selain itu kita bisa piluh barang sesuai yang kita inginkan.",positive
"Belanja ga pake ribet, ada pilihan via pengiriman enak tinggal pilih, tdk pernah ada masalah selama belanja di sini... Trims Tokopedia",positive
90 % transaksi di toped berhasil di tingkatkan lagi kualitas sellernya ada juga yg dijakarta tp ternyata tokonya di luar jakarta mohon untuk toko pedia keberadaan toko penjualnya harus sesuai dengan yg di deskripsi. terima kasih,positive
"sangat membantu..cuma system pembayaran harus di permudah lagi jangan harus keluar aplikasi dulu lalu buka aplikasi lain utk pembayaran..seperti app olshop yg lain dengan klik menu pembayaran kita langsung di bawa ke proses pembayaran melalui ibanking dll..tdk copy paste dan buka ibanking lagi..smoga kedepannya lebih gampang,aman dan terus berkembang",positive
"bagus sih gampang lagi,tapi kok pas mau pembayaran gak bisa sih?ada kesalahan apaan?cepat di perbaiki ya kak,soaonya sayang loh tokopedia udah bagus menurutku,sukses kedepannya ya kak di tunggu perbaikannya makasih^^ pliss perbaiki secepatnya kak",positive
"saya baru download apk ini,mau cekout tapi gak bisa...selalu minta pilih item yang ingin dimasukan ke keranjang,padahal saya udah pilih barang yang mau saya beli.gimana nih,saya gak bisa order",negative
ini gimana sich server tokopedia. masak udah 2 hari ini lemot . ampe uninstal 3kali kali. tetep blom bs masuk.. pdhl simerah ama si orange lancar.. tolong di benahi boss. pikirkan yg internet nya pas pasan,negative
nyesal bos klo di download... saldoku di makan 180rb..udh brp kli ganti pasword ttap aj gk bisa transaksi..pesan ke emailku ganti pin berhasil.. tp nyatanya gak bisa...withdraupun gk bisa krn minta pin.. sangat minim memahami keluhan pelanggan.,negative
"klu mau apapun lebih mudah dan gampang... tapi yg harga 1juta ke atas saya aga ragu untuk pesen nya terlalu ke takutan gak datang barang,, dan saya nukerin poin ko gak bisa terus,, jadi saya kasi bintang 3 dulu aja",positive
ini tokopedia kenapa sich udh 3 hari tiap di buka slalu aja keluar lagi ..selalu ada tulisan tokopedia tidak menanggapi..pdhl aplikasi udh di perbarui..tiap klik barang yang mau di beli selalu aja keluar dari aplikasi..,negative
"pelayana buruk bangeet untuk dana pengembalian lama,dan malah eror tidak bisa chat sama penjual bahkan tidak bisa check out lagi aplikasi apa""an ini????......!!!!!",negative
Kenapa saya tidak bisa melakukan proses pembayaran??? Sudah upgrade aplikasi ke versi terbaru tetap saja tidak bisa melakukan proses pembayaran,negative
"kenapa tokopedia. tidak pernah sedia kan pembayaran di tempat sedang kan aplikasi lazada,shoppe ada pembayaran di tempat jdi enak lebib mudah. dri pada transfer kan , barang trima langsung bayar kn sangat mudah bagi masyarakat yg mau belanja dengan metode pembayaran di tempat COD. ongkir dan ongkir nya pun terlalu mahal sekali contoh saja beli barang harga 35 rb ongkit nya 60 rb yg cepat sama aja kan boong hitungan nya beli batang termasuk mahal klo di jumlah kan.",negative
minta tolong untuk memblokir toko2 yang tidak bisa memberi pelayanan yang baik . apalagi toko palsu dan produknya palsu . karena sangat merugikan .,negative
"Ongkos kirim yang tertera di iklan toko, jauh berbeda (lebih mahal) dengan ongkos kirim di sistem pada saat akan melakukan pembayaran",negative
"sejauh ini siy Alhamdulillah aman. skrg kl belanja saya bayarnya secara tunai skrg saya tidak mau lagi pakai ovo belanja online macam begini mmg penuh resiko, tp sejauh toped berkomitmen memihak pada user/customer woleeees kalian tdk akan ditinggalkan",positive
Jeleknya tuh masalah pengiriman nggak jelas Ongkir Pake Same Day masa sampe nya 2 hari padahal itu pesen sebelum jam 14:00 terus buat apa saya bayar same day kalo misalkan sampe nya 2 hari ? sebagai customer boleh dong minta hak nya,negative
"ini servernya kenapa sih ?? kok saya pengen pake voucher selalu gak bisa, alesannya terjadi kesalahan pada server. tolong dong konfirmasi toped nya ini kenapa. saya mau belanja pake voucher kok gak bisa?",negative
terima kasih atas kepercayaanya...atas pinjaman dana instan yang di sediakan tokopedia somoga dana yang di pinjamkan bermanfaat untuk tambahan modal usaha saya dan sekali lagi saya berterima kasih kepada dana instan dan tokopedia semoga tambah sukses dan lancar aamiin...??,positive
"sepertinya ini penjualan pertama dan terahir juga langsung tutup akun... mengerikan dagang on line di sini barang sudah sampai, pembeli pun sudah konfirmasi tapi bermasalah resi tidak terlacak 7;5 jt pun tak jelas nasib nya... dan salah satu kelemahan di toko ini tidak ada CS yg merespon cuma robot yg menjawab itu2 juga",negative
sangat membantu skali kita nga usah kudu muterin toko u/ mencari- ri sesuatu yg kita perlukan.cukup dgn membuka apklasih tokopedia pst sesuatu yg kita butuhkan a da. trimak asih tokopedia,positive
"Tokopedia sekarang jadi payah, gak sebaik dulu. Perhitungan potensi cashbacknya juga gak tahu menggunakan RUMUS apa, mungkin rumus Asal kale ya. masa ada cashback yg didapatkan sama, padahal nominal promo cashbacknya berbeda beda, tetapi pas mencoba gonta ganti promo cashback, hasil atau potensi casback yg didapat sama dari semua promo tsb. dan kalau di hitung sendiri itu beda dengan hasil sesungguhnya. ya lumayanlah lebih kecil dari perhitungan sendiri. tapi kalau TOPED yg yg dulu selalu akurat.",negative
"Akhir2 ini terlalu nge LAG... loading transaksi lama, loading pembayaran juga agak lama... dibandingkan dengan toko sebelah.. sepertinya aplikasinya perlu di perbaiki kecepatan loadingnya ??",negative
"saya sudah melakukan pembelian dan pembayaran melaulu atm tapi dibatalkan otomatis oleh system pada tgl 5 , dan tgl 10 saya baru mengetahui bahwa transaksi di batalkan bagaimana mengembalikan uang saya yang sudah sy transpert ke tokopedia? mohon jelaskan",negative
"aku belaja beberapa kali dari sebulan ini di tokopedia,bagus dan lancar.hadiahnya juga oke,aku belum dapat karna baru bergabung. percayalah tokopedia sarana belanja lengkap dan tepat waktu nyampainya",positive
"menurut saya sebagi pelanggan, aturan 1% toko power merchant itu mempengaruhi pembelian. di karenakan pedagang menaikan harga jualnya. saya akan jadi pembeli kembali setelah peraturan 1% power merchant di hapus.",negative
"saya enggan menggunakan aplikasi ini karena pernah tertipu dan banyak org lain juga sama dan beralih ke aplikasi lain karena di tokopedia org yg melakukan penipuan hanya di ban tokonya doang, dan org yg menipu tdi tidak di proses dan bebas membuka toko lain",negative
"Kalau bisa fitur searchnya kerja sama dengan google, sering barang yang disearch di aplikasi tidak ditemukan tapi setelah di search di google ketemu. Padahal barang di tokopedia juga.",negative
"saya mau tanya kenepa sih waktu saya cari barang terus kan barang nya udah ketemu pas saya pencet terdapat tulisan ""sayang nya tokopedia telah berhenti"" tpi dari aplikasi tokopedia masih bisa cari barang kan aneh.semua barang saya pencet sama aja nggak bisa:( ini kenepa ya tolong jawab dong:)",negative
"minta tolong diperbaiki lagi dalam hal pencarian nama barang, yg di cari A, yg muncul B. bingung saya.. berapa hari lalu sya cari jenis"" senapan angin *muncul.. keesokan harinya saya cari lagi *eh tidak ada, malah muncul barang"" lain.. tolong diperbaiki!!",negative
"Setelah pembaruan saya jadi tidak bisa top up mtix. Dan pasti selalu muncul keterangan di bawahnya ""Produk belum didukung, silahkan memilih produk lainnya"". Mohon penjelasannya",negative
"aplikasi yg sekarang sering gangguan, saya sudah kirim barang mau masukan resi gangguan terus gak bisa di buka, akhirnya batal secara otomatis ada 3 transaksi . mengecewakan",negative
"Sejauh ini aplikasi tokopedia sangat membantu saya sbg reseller. Saya alhamdulilah sudah mendapatkan laba sekitar 1 juta stlh menjadi reseller selama 3 tahun, dg catatan saya sbg pelajar. Namun yg saya keluhkan sebagai reseller itu, kenapa saldo toped yg saldo penghasilan tdk bisa digunakan utk bertransaksi kembali? Kalau pun bisa diambil lewat transfer, tmbahin opsi TRANSFER to OVO ya minnn. Nanti klo udah ada fitur itu saya akan kasih bintang 10 buat toped ???",positive
"Mohon untuk di percepat waktu menunggu konfirmasi, pesanan di proses dan pesanan di kirim. Sepertinya toko memperlambat proses karena jeda waktunya terlalu panjang bisa sampai 2 s/d 3 hari untuk konfirmasi dan proses.",negative
sudah nunggu lama ternyata pulsa yg saya beli via tokopedia di hari minggu tak kunjung masuk saya pikir awalnya sudah masuk sbb ada notif dr ovo bahwa transaksi berhasil namun trnyata di tokopedia masih pending sungguh kecewa berat,negative
"masa akun berbeda.. hape berbeda.. org yg berbeda dan semuax jelas2 punya sendiri. hny karena satu rmh dan transaksi dipakai utk keperluan usaha, dibilang akun sama dan menyalahi aturan. tolong perbaiki. dan cek jika perlu ke sumber x. spya jelas",negative
"biasanya cek saldo & top up saldo e-money bisa pake hp ( karna ada NFC), sudah 3 minggu ini ga bisa lg utk cek saldo di hp, apalagi top up. Mohon pencerahannya ya, karna sangat praktis sekali, ahirnya terpaksa lewat manual lg deh....ke atm mandiri",negative
"mohon kalau dipesan tiket pesawat jangan hanya e-tiketnya saja dikirim dalam bentuk pdf tetapi e-pembayarannya juga dikirim di e-mail dgn bentuk yang sama. 2 itu tidak bisa dipisahkan. karena dua bentuk tersebut sangat berguna sebagai bukti bagi yang bekerja di instansi pemerintahan dan swasta . Hal itu lebih ditingkatkan. kalau sudah diubah saya tambah bintangnya. saya buka di aplikasi dan dekstop invoicenya tetap tidak bisa didownload hal ini membuat saya sangat kecewa, mohon lebih profesional",negative
belum ada pengalaman yg menarik dari tokopedia katanya daoat kupon bonus eh..malah setelah meng instal aplikasinya ..ga tahu hrs gmna langkah selanjutnya..mending di hapus lagi,negative
"makasih Tokopedia sudah melayani dengan baik ??, dengan aplikasi ini memudahkan kami yg sibuk dengan rutinitas sehari hari yg tdk punya waktu untuk shoping di mall, thanks Tokopedia",positive
"Memudahkan untuk berbelanja, tapi akhir2 ini ada masalah di pembayaran. saya tidak bisa melakukan transaksi pembayaran",positive
"Sebaiknya jika transaksi ingin sehari sampai (dalam kota) cari seller yg menyediakan jasa kurir gojek/grab sameday atau instant. selain jasa itu dipastikan pengiriman bisa lama karena banyak seller tipu tipu alamat, misal alamat Jakarta dikirim ternyata dari luar provinsi!! Ini seller miskin dan tipu tipu!! Toped mesti menyediakan cara bagaimana supaya buyer bisa blocking seller seperti itu!",negative
Sejauh ini belum pernah ada masalah. Transaksi lancar. Barang yg dibeli sesuai deskripsi. Bagus. Pertahankan,positive
Semoga aplikasi ini menjadi aplikasi penjualan online yang akan selalu saya gunakan untuk keperluan saya setiap saat dan tidak beralih ke yang lainnya,positive
"tolong tokopedia ditambahkan lagi fitur COD agar yang tidak punya rekening bang ataupun ovo cash, tetap bisa berbelanja sebagaimana mestinya, nanti saya akan tambahkan lagi bintangnya terimakasih.",positive
"dari hari jumat smp hari ini saya mau transaksi ga bisa klik pembayaran, pdhl saya uda install ulang tp tetep ga bs klik bayar.. saya pikir hp rusak or error tp belanja disebelah ok2 aja",negative
apakah tiap sabtu tokopedi mengadakan undian.hp.? saya selalu dapat pemberitahun .akun sy dpt undian hp dr tokopedia. tp pas dibuka masuk aplikasi donk gk da petunjuk apa pun,negative
"wooww aplikasi ini bner� ngebantu aku buat pesen jam tangan yang belom ad didaerah aku,, so aku sukaa banget sama Tokepedia,, jadi buat kalian yang mau belanja online dengan pengantaran tercepat,ayo buruan deh download Tokopedia and langsung aja pilih barang yang mau kmu beli, Thankyou Tokopedi",positive
Knp pihak toped tdk menyediakan CS by phone atau live chat di aplikasi nya? krn pusat bantuan tdk sllu sesuai dg kondisi setiap pelanggan. spt yg sy alami kmrn komplain pembelian krn jaringan internet tdk stabil sy bisa membaca pesan dr pusat bantuan tp sy tidak bisa membalas pesannya sehingga akhirnya komplainan sy tdk tertangani krn spt saat ini ketika ada kendala tdk bs menghapus brg di keranjang & jg tdk bisa chekout. sllu muncul tulisan maaf sdg gangguan tp sampai berhari2 msh ga bisa jg.,negative
"Seharusnya 'Konfirmasi Barang Sdh Diterima' muncul setelah orderan diterima sampai tangan Pembeli, bukan muncul lebih awal padahal Pembeli belum diterima (barang masih di Jasa kurir). Terima kasih atas perhatiannya. smoga semakin baik.",negative
Saya mau nanya toped apa pake rekber ngga sih? Jadi klo misal barang udah sampai baru di konfirmasi pembeli dan si penjual baru bisa narik dana setelah ada konfirmasi dr pembeli.,negative
"Jelek. saya pesan barang jangka waktu sehari pengirimannya, malah sampe berhari hari. udah nunggu lama pengiriman ditolak lagi. akhirnya duit saya angus. tolong ditingkatkan lagi ya",negative
"hati hati disini...banyak penipuan....jangan pernah beli di toko LARIS 5;,,,,,,barang yg dijual gak ada semua",negative
yg bener ajah ...verifikasi in no. hp susah bgt ga bisa bisa ....daftar lagi susah nya minta ampun auto UNINSTAL!,negative
"sekarang tokopedia banyak toko abal2; harga murah tidak sesuai pasaran, tolong di telusuri, banded aja, banyak toko penipu",negative
"tolong ya kalau ada barang yang stok nya tidak ada tolong di beri tanda, saya tadi tanya sama penjual warna hitam kata kosong, trus di deskripsi ada dua warna saya tanya warna yang satunya stoknya tapi belum dijawab dan setelah saya mendapat kode pembayaran dia merespon kalau warna ke dua kosong, berarti barang yang ditawarkan kosong tolong diperbaiki sistem nya",negative
"Pembayaran BPJS selalu gagal. Jika kita bayar menggunakan kode referral teman, pembayaran yang tersedia hanya BCA dan kartu kredit. Saya juga kurang suka ketika memilih kurir karena harus memilih waktu pengiriman terlebih dahulu baru jasa kurirnya. Saya lebih suka memilih jasa kurirnya langsung.",negative
"Saya memesan barang ditokopedia tapi pada saat saya masuk ke pilih pembayaran, untuk mengklik pilihan metode pembayarannya tidak bisa, saya klik ovo gak bisa, saya klik transfer bank juga gak bisa bisa.. mohon bantuannya karena tokopedia adalah favorite saya. terima kasih",negative
"setelah upgrade toko pedia malah tutup sendiri ketika ingin buka informasi barang... gmn kita mau beli, ngecek barang tidak bisa...lama2 kesel juga dgn toko pedia",negative
"aplikasinya gak mau dibuka. keadaan jaringan internet saya sangat baik2 saja. tapi saat membuka aplikasi, tertulis ""terjadi kesalahan koneksi, silahkan coba lagi"". saya sudah instal tokopedia sejak lama, namun baru kali ini aplikasi ini tidak mau dibuka seperti ini. sudah saya update aplikasi dengan versi yang paling baru. apakah ada kerusakan pada aplikasi yang baru ini? tolong segera dibalas. terima kasih",negative
"mohon perbaiki notifikasi, jarang muncul di layar handphone meski sudah di prioritaskan. sebagai penjual saya sangat di rugikan karna notifikasi chat jarang muncul.",negative
Saya sangat senang.... Ini adalah pembelian online pertama dari saya dan saya merasa puas atas hasilnya... Awalnya saya ragu untuk pesan online tapi saya mencoba dan hasilnya sesuai yang diharapkan.... Pesan dari saya: Untuk mendapatkan hasil yang maksimal saya merekomendasi untuk memesan barang di toko resmi seperti Official Stor,positive
"Terimakasih Tokopedia,sy sangat merekomendasikan aplikasi ini keteman atau saudara karena produk yg ditawarkan sgt pariatif dan terjangkau,kualitasnya jg mumpuni sesuai dgn harga yg ditawarkan",positive
"sekarang tokopedia kalau pake power merchand potongannya kebesaran jadi kalau jumlah transaksinya banyak semakin besar juga potongannya, saya rasa itu lumayan merugikan buat seller. lebih baik di ganti ke power merchand bulanan daripada yang free",negative
"Saya sudah berkali2 pakai Tokopedia, tapi knp yg trakhir ini pembayaran harus pakai Ovopay later? Saldo Ovo saya banyak. Saya ndak mau pakai ovo paylater. Tapi waktu klik pembayaran, yg kluar otomatis Ovo Paylater. Tdk bisa diganti. Pembayaran Via Transfer juga tdk ada pilihan",negative
"setelah di perbaharui aplikasi tokopedia kok akunku malah hilang,,bikin kecewa,,padahal aku sudah jadi member tokopedia lam,,tolong di tingkatkan lagi min..",negative
tokopedia pelayan kurang bagus memaksa kita untuk download app nya dengan cara menjajikan hadiah padahal tdk ada hadiah klo di close sllu muncul di gadget kita mohon kpda pihat tokopedia jgn memaksa untuk download app nya,negative
"Kurir gagal antar pesanan tp performa seller yg dikurangi dgn sadis, padahal sudah rugi ongkir.... Produk sy mesin absensi dihapus krn dianggap senjata illegal & diberi peringatan. Setelah diprotes baru dikembalikan tp keesoknya performa dikurangi 25 %, ini otoriter dan tdk adil.",negative
"saya ingin menggunakan kode promo tp tidak bisa, dan ada keterangan bahwa aplikasi tokopedia mesti update versi terbaru, sedangkan saya sudah update versi terbaru, bahkan sampai install ulang. tolong dijelaskan dan dipermudah",negative
"tolong bos, saya pngguna tokopedia. tapi jngan juga lah masuk2 iklan2 pas gw lgi main2 di UC. ganggu ajah. masa di suruh instal lah apalah, menang hadiah lah.",negative
"top, beberapakali belanja di tokopedia tidak mengecewakan, tips jgn terlalu percaya dgn gambar bagus krn sebagian byk tdk sesuai, tp liat dan baca ulasan dari pembeli, kalo byk ulasan positif berarti kualitas produk dan penjual ??????, makasih tokopedia jaya terus bagi pengguna yg kompeten",positive
Cek lah itu mau daftar akun aja gak bisa.. Ganti nmr juga gak bisa.. Padahal pelanggan lama ini.. Gara gara sim rusak.. Perbaiki bug bos,negative
"Ongkos kirim yang tertera di iklan toko, jauh berbeda (lebih mahal) dengan ongkos kirim di sistem pada saat akan melakukan pembayaran",negative
 overall untk systemnya udh bagus.. tapi sdh 2x kecewa sma kurir si cepat tokped..sdh 2x pesanan yang sdh di kirim oleh kurir dan sya tunggu2;tapi krna pesanan ga dtang2 sya cek sttus pengriminannya dan sllu trjadi paket anda di kembalikan. Dan ujung2nya hrs nunggu 2 hri lagi buat paketnya ke terima. Tolong lah hal hal sprti itu jngan smpe mmbuat sya/yg lain jdi males belanja di tokped..thanks,negative
"kita coba...bagus... bintang full (update)ok...keluhan sudah dikirim,respon pihak tokopedia cepat,jadi bintang sata kasih full,yah walau kendalanya sedikit aneh",positive
"kemarin saya melakukan pembelian tiket pesawat pulang pergi dari bandung ke pekanbaru, biarpun saya sudah mengirim uang pembayaran, pembelian tiket tersebut gagal dan uang yang saya kirim tidak dikembalikan, lalu saat saya cek di daftar transaksi tiket pesawat yang gagal, transaksi tersebut tidak ada, dan setelah saya melaporkan ke cs sampai sekarang masih belum ada balasan",negative
Banyak membantu untuk mencari produk murah tetapi berkualitas. Pandai2nya pengguna dalam memilih barang dan Seller.,positive
"puas, tpi belum mendalami semua di dlmnya, sy baru cba pembelian di sini, karena yg sebelah sudah mulai mahal ongkirnya dan udah mulai kurang promonya, mau sy marketplace ttp setabil, jngn cuma memikat di awal klo bisa lebih memikat lagi, biar belanja online tetap mengudara dn lbih tinggi terbangnya",positive
"gambar produk blank semua. terutama di jaringan indihome 20mbps, padahal u aplikasi jual beli lain lancar gambar dan bahkan vidio produk lancar jaya. mohon penjelasan dan penyelesaiannya. thx",negative
"sekarang sub kategori tingkat 3 nggak bisa di klik sepeti sub kategori Peripheral & Aksesoris (Mouse, Keyboard, Cooling Pad, dll",negative
"pembayaran MNC vision sudah dipotong dari saldo kartu kredit saya, tapi sampai sekarang tokopedia belum verifikasi. akhirnya Layanan Tv kabel dinonaktifkan sama pihak MNC. saya sudah berkali kali komplain ke tokopedia. tapi ditanggapi CS nya. ""maaf transaksi belum berhasil"", saya tau belum berhasil diverifikasi. makannya saya komplain. kenapa uda berhasil di pembayaran kartu kredit. tapi belum diverifikasi. kesel makin ga jelas nih. sampai 4 hari menunggu belum ada kejelasan. sampai kapan ya?",negative
"Saya mempumyai keluh kesah yang sama dengan orang-orang lain... Saya melakukan transaksi penjualan,, dan uang saya masuk ke dalam Saldo saya ingin menikmati uang tersebut degan berbelanja kembali tapi itu tidak bisa dilakukan didalam aplikasi ini lalu saya ingin menarik saldo saya tetapi saya tidak punya account bank.. Permintaan saya adalah PERBAIKI LAYANAN AGAR SALDO DAPAT DIGUNAKAN UNTUK BERBELANJA KEMBALI TANPA MENARIK MENGGUNAKAN account bank TERLEBIH DAHULU!",negative
"saya download aplikasi ini karna tau2 saya ikut undian dan setelah saya dpt otomatis suruh download ,stlah downlod gak dpt apa2 , ini aplikasi ngerjain bgt, klo mau promo yg kreatip dikit napa?",negative
"Luar biasa, situs online paling praktis, canggih, sama sekali tidak ribet. Mudah dan cepat akses serta pengoperasiannya. Saya sangat merekomendasikan Tokopedia untuk Anda. Pokoknya mantap deh! USUL: kalau bisa sistem pembayaran dengan Oneklik BCA juga disediakan oleh Tokopedia. Terima kasih.",positive
"kok lama konfirmasi dari tokonya, sampek 1hari, jadi barang bisa di kirim apa enggaknya gak tau.tolong pastikan konfirmasinya lebih cepat.",negative
"Apk yang sangat bgs,brng ya saya terimapun bagus sesuai dengan pesanan.Toko pedia adalah salah satu apk yang bagus diantara apk yg lain,karna apk tokopedia selalu memberikan barang.Yang amat sangat Bagus sesuai dengan potonya",positive
"Solusi kemudahan berbagai sistem pembayaran, bahkan untuk menikmati pesona indahnya dunia hiburan. Tak perlu buang waktu untuk antrian, berdesakkan dan kelelahan. Tinggal mainkan jari anda, semua permasalahan teratasi tanpa kendala. Sungguh aplikasi yang begitu memberi arti untuk kehidupan masa kini.",positive
"Overall Bagus. Tapi saran saya mohon ditingkatkan lagi untuk sistem pengiriman instant/same day. Bila pembeli memilih pengiriman same day, seharusnya waktu konfirmasi dan pengiriman oleh penjual jg HARUS di hari yg sama. Bila penjual baru konfirmasi dan dikirim keesokan harinya sama saja dengan merugikan pembeli. Apalagi mengingat jasa pengiriman instant / same day itu lebih mahal daripada jasa pengiriman lainnya.",positive
"saya bertahan dan terus bertahan menggunakan tokopedia. semakin banyak transaksi semakin member saya naik, semakin banyak masalah yg saya alami. mulai dr tidak mendapatkan cashback, loyalti/point, hingga ovopaylater saya. hal yg membuat saya kecewa adalah alasan yg selalu sama ketika saya mengalami kendala, akun saya manipulasi lah, tidak mengikuti syarat dan ketentuan lah, saya menggunakan lebih dr 1 akun lah.. sedangkan saya hanya menggunakan 1 akun. kecewa.",negative
sangat recommended apps unt jual beli online. Total sy bisa dapat Cashback lebih dr 500K dlm waktu kurang lebih 1 bulan. apps sejenis yg lain sy abaikan dl krn jarang promo. kalah ama tokped,positive
"saya sudah melakukan pembelian dan pembayaran melaulu atm tapi dibatalkan otomatis oleh system pada tgl 5 , dan tgl 10 saya baru mengetahui bahwa transaksi di batalkan bagaimana mengembalikan uang saya yang sudah sy transpert ke tokopedia? mohon jelaskan",negative
"untuk penjualan Reksadana , tolong diperbaiki lagi. karena koneksi saya masih bagus , tapi aplikasi selalu eror. ketika sudah melakukan verifikasi nomor. mohon segera ditangani, biar ga merugikan pemakai aplikasi ini",negative
"Beda metode pembyaran menggunakan Hp dan Pc, promony juga. cnth: pembyrn di Hp tdk ada bank Mandiri, tpi klw buka di PC semua bank ada...",negative
